INPUT,OUTPUT,helper
4.2837,0.0001,1431
4.2833,0.0001,1430
4.2841,0.0001,1429
4.285,0.0001,1428
4.2849,0.0001,1427
4.2864,0.0001,1426
4.2861,0.0001,1425
4.2869,0.0001,1424
4.2869,0.0001,1423
4.2876,0.0001,1422
4.2884,0.0001,1421
4.2882,0.0001,1420
4.2891,0.0001,1419
4.2901,0.0001,1418
4.2892,0.0001,1417
4.291,0.0001,1416
4.2912,0.0001,1415
4.2906,0.0001,1414
4.2923,0.0001,1413
4.2928,0.0001,1412
4.2921,0.0001,1411
4.2942,0.0001,1410
4.2932,0.0001,1409
4.2943,0.0001,1408
4.2951,0.0001,1407
4.2947,0.0001,1406
4.296,0.0001,1405
4.2977,0.0001,1404
4.2956,0.0001,1403
4.2979,0.0001,1402
4.2985,0.0001,1401
4.297,0.0001,1400
4.2999,0.0001,1399
4.3,0.0001,1398
4.2985,0.0001,1397
4.3009,0.0001,1396
4.3,0.0001,1395
4.3016,0.0001,1394
4.3028,0.0001,1393
4.3014,0.0001,1392
4.303,0.0001,1391
4.3045,0.0001,1390
4.3026,0.0001,1389
4.3054,0.0001,1388
4.3056,0.0001,1387
4.304,0.0001,1386
4.3063,0.0001,1385
4.3069,0.0001,1384
4.3053,0.0001,1383
4.3082,0.0001,1382
4.307,0.0001,1381
4.3085,0.0001,1380
4.3094,0.0001,1379
4.3086,0.0001,1378
4.3099,0.0001,1377
4.3118,0.0001,1376
4.3095,0.0001,1375
4.312,0.0001,1374
4.3124,0.0002,1373
4.3113,0.0001,1372
4.3138,0.0001,1371
4.3139,0.0001,1370
4.3128,0.0001,1369
4.3146,0.0001,1368
4.3142,0.0001,1367
4.3155,0.0001,1366
4.3167,0.0001,1365
4.316,0.0001,1364
4.3169,0.0001,1363
4.3183,0.0001,1362
4.3171,0.0001,1361
4.3186,0.0001,1360
4.3199,0.0001,1359
4.3189,0.0001,1358
4.3204,0.0001,1357
4.3208,0.0001,1356
4.3205,0.0001,1355
4.3218,0.0001,1354
4.3224,0.0001,1353
4.3223,0.0001,1352
4.3234,0.0001,1351
4.3236,0.0001,1350
4.3245,0.0001,1349
4.3245,0.0001,1348
4.3253,0.0001,1347
4.3255,0.0001,1346
4.3259,0.0001,1345
4.3269,0.0001,1344
4.3266,0.0001,1343
4.3275,0.0001,1342
4.3282,0.0001,1341
4.3281,0.0001,1340
4.3289,0.0001,1339
4.3299,0.0001,1338
4.3295,0.0002,1337
4.3312,0.0001,1336
4.3305,0.0001,1335
4.3311,0.0001,1334
4.3327,0.0001,1333
4.3319,0.0001,1332
4.332,0.0001,1331
4.3343,0.0001,1330
4.3331,0.0001,1329
4.3342,0.0001,1328
4.3355,0.0001,1327
4.3345,0.0001,1326
4.3356,0.0001,1325
4.3371,0.0001,1324
4.3364,0.0001,1323
4.3385,0.0001,1322
4.3372,0.0001,1321
4.3373,0.0001,1320
4.3402,0.0001,1319
4.3387,0.0001,1318
4.3391,0.0001,1317
4.3415,0.0001,1316
4.3392,0.0002,1315
4.3413,0.0001,1314
4.3425,0.0001,1313
4.3418,0.0001,1312
4.3427,0.0001,1311
4.344,0.0001,1310
4.3427,0.0001,1309
4.3455,0.0001,1308
4.3441,0.0001,1307
4.3446,0.0001,1306
4.3471,0.0001,1305
4.3456,0.0001,1304
4.3457,0.0001,1303
4.3488,0.0001,1302
4.3467,0.0001,1301
4.3484,0.0001,1300
4.3495,0.0001,1299
4.3483,0.0001,1298
4.3496,0.0001,1297
4.3509,0.0001,1296
4.3503,0.0001,1295
4.3524,0.0001,1294
4.3512,0.0001,1293
4.3514,0.0001,1292
4.3538,0.0001,1291
4.3529,0.0001,1290
4.3532,0.0001,1289
4.3553,0.0001,1288
4.3536,0.0001,1287
4.3552,0.0001,1286
4.3563,0.0001,1285
4.3559,0.0001,1284
4.3567,0.0001,1283
4.3577,0.0001,1282
4.3573,0.0001,1281
4.359,0.0001,1280
4.3586,0.0001,1279
4.3591,0.0001,1278
4.3605,0.0001,1277
4.3603,0.0001,1276
4.3608,0.0001,1275
4.362,0.0001,1274
4.3619,0.0001,1273
4.3626,0.0001,1272
4.3632,0.0001,1271
4.3638,0.0001,1270
4.3643,0.0001,1269
4.3643,0.0001,1268
4.3652,0.0001,1267
4.3652,0.0001,1266
4.3659,0.0001,1265
4.367,0.0001,1264
4.3662,0.0001,1263
4.3674,0.0001,1262
4.3684,0.0001,1261
4.3675,0.0001,1260
4.3694,0.0001,1259
4.3695,0.0001,1258
4.3688,0.0001,1257
4.3705,0.0001,1256
4.3712,0.0001,1255
4.3703,0.0001,1254
4.3723,0.0001,1253
4.3716,0.0001,1252
4.3727,0.0001,1251
4.3736,0.0001,1250
4.373,0.0001,1249
4.3742,0.0001,1248
4.3759,0.0001,1247
4.3738,0.0002,1246
4.3762,0.0001,1245
4.3766,0.0001,1244
4.3755,0.0001,1243
4.378,0.0001,1242
4.378,0.0001,1241
4.3769,0.0001,1240
4.3792,0.0001,1239
4.3784,0.0001,1238
4.3798,0.0001,1237
4.3809,0.0001,1236
4.3798,0.0001,1235
4.3812,0.0001,1234
4.3827,0.0001,1233
4.3808,0.0001,1232
4.3836,0.0001,1231
4.3837,0.0001,1230
4.3823,0.0001,1229
4.3848,0.0001,1228
4.3853,0.0001,1227
4.3838,0.0001,1226
4.3866,0.0001,1225
4.3853,0.0001,1224
4.3867,0.0001,1223
4.3876,0.0001,1222
4.3869,0.0001,1221
4.3883,0.0001,1220
4.39,0.0001,1219
4.3878,0.0001,1218
4.3902,0.0001,1217
4.3908,0.0002,1216
4.3895,0.0001,1215
4.3921,0.0001,1214
4.3923,0.0001,1213
4.3911,0.0001,1212
4.3931,0.0001,1211
4.3925,0.0001,1210
4.3938,0.0001,1209
4.3948,0.0001,1208
4.3942,0.0001,1207
4.3954,0,1206
4.3965,0.0001,1205
4.3955,0.0001,1204
4.3973,0.0001,1203
4.3977,0.0001,1202
4.3973,0.0001,1201
4.3987,0.0001,1200
4.3992,0.0001,1199
4.3991,0.0001,1198
4.4003,0.0001,1197
4.4003,0.0001,1196
4.4011,0.0001,1195
4.4018,0.0002,1194
4.4029,0.0001,1193
4.4027,0.0001,1192
4.4031,0.0001,1191
4.404,0.0001,1190
4.4039,0.0001,1189
4.4047,0.0001,1188
4.4055,0.0001,1187
4.4049,0.0001,1186
4.4058,0.0001,1185
4.4069,0.0001,1184
4.4066,0.0001,1183
4.408,0,1182
4.4075,0.0001,1181
4.4078,0.0001,1180
4.4097,0.0001,1179
4.409,0.0001,1178
4.4094,0.0001,1177
4.4114,0.0001,1176
4.4096,0.0001,1175
4.4111,0.0001,1174
4.413,0.0001,1173
4.4113,0.0001,1172
4.4126,0.0001,1171
4.414,0.0001,1170
4.4131,0.0001,1169
4.4154,0.0001,1168
4.4142,0.0001,1167
4.4148,0.0001,1166
4.4169,0.0001,1165
4.4157,0.0001,1164
4.4157,0.0001,1163
4.4187,0.0001,1162
4.4165,0.0001,1161
4.418,0.0001,1160
4.4201,0.0001,1159
4.4176,0.0001,1158
4.4194,0.0001,1157
4.421,0.0001,1156
4.4202,0.0001,1155
4.4211,0.0001,1154
4.4225,0.0001,1153
4.4214,0.0001,1152
4.424,0.0001,1151
4.4225,0.0001,1150
4.4232,0.0001,1149
4.4254,0.0001,1148
4.4241,0.0001,1147
4.4241,0.0001,1146
4.4271,0.0001,1145
4.4252,0.0001,1144
4.4266,0.0001,1143
4.4279,0.0001,1142
4.4269,0.0001,1141
4.4281,0.0001,1140
4.4296,0.0001,1139
4.4287,0.0001,1138
4.4308,0.0001,1137
4.4296,0.0001,1136
4.4299,0.0001,1135
4.4323,0.0002,1134
4.4313,0.0001,1133
4.4319,0.0001,1132
4.4338,0.0001,1131
4.4323,0.0001,1130
4.4337,0.0001,1129
4.4348,0.0001,1128
4.4345,0.0001,1127
4.4352,0.0001,1126
4.4364,0.0001,1125
4.436,0.0001,1124
4.4375,0.0001,1123
4.4372,0.0001,1122
4.4376,0.0001,1121
4.439,0.0001,1120
4.4389,0.0001,1119
4.4394,0.0001,1118
4.4405,0.0001,1117
4.4405,0.0001,1116
4.4418,0.0001,1115
4.4415,0.0001,1114
4.4422,0.0001,1113
4.4426,0.0001,1112
4.4427,0.0001,1111
4.4436,0.0001,1110
4.4437,0.0001,1109
4.4445,0.0001,1108
4.4455,0.0001,1107
4.4447,0.0001,1106
4.4458,0.0001,1105
4.447,0.0001,1104
4.4461,0.0001,1103
4.4479,0.0001,1102
4.4482,0.0001,1101
4.4474,0.0001,1100
4.4491,0.0001,1099
4.4494,0.0001,1098
4.4487,0.0001,1097
4.4509,0.0001,1096
4.45,0.0001,1095
4.4512,0.0001,1094
4.4526,0.0001,1093
4.4511,0.0001,1092
4.4526,0.0001,1091
4.4544,0.0001,1090
4.4524,0.0001,1089
4.4547,0.0001,1088
4.4553,0.0001,1087
4.4538,0.0001,1086
4.4565,0.0001,1085
4.4568,0.0001,1084
4.4554,0.0001,1083
4.4575,0.0001,1082
4.4568,0.0001,1081
4.4583,0.0001,1080
4.4602,0.0001,1079
4.4577,0.0001,1078
4.4598,0.0001,1077
4.4614,0.0001,1076
4.4592,0.0001,1075
4.4622,0.0001,1074
4.4621,0.0001,1073
4.4608,0.0001,1072
4.463,0.0001,1071
4.4639,0.0001,1070
4.4624,0.0001,1069
4.465,0.0001,1068
4.4639,0.0001,1067
4.4651,0.0001,1066
4.4667,0.0001,1065
4.4647,0.0001,1064
4.4668,0,1063
4.4685,0.0001,1062
4.4664,0.0001,1061
4.4686,0.0001,1060
4.4692,0.0001,1059
4.468,0.0001,1058
4.4704,0.0001,1057
4.4707,0.0001,1056
4.4697,0,1055
4.4716,0.0001,1054
4.4711,0.0001,1053
4.4722,0.0001,1052
4.4733,0.0001,1051
4.4728,0.0001,1050
4.4738,0,1049
4.4749,0.0001,1048
4.4741,0.0001,1047
4.4758,0.0001,1046
4.4761,0.0001,1045
4.4758,0.0001,1044
4.4772,0.0001,1043
4.4778,0.0001,1042
4.4778,0.0001,1041
4.4788,0.0001,1040
4.4789,0.0001,1039
4.4797,0.0001,1038
4.4803,0.0001,1037
4.4808,0.0001,1036
4.481,0.0002,1035
4.4813,0.0001,1034
4.4825,0.0001,1033
4.4821,0.0001,1032
4.4829,0.0001,1031
4.484,0.0001,1030
4.4832,0.0001,1029
4.4843,0.0001,1028
4.4852,0.0001,1027
4.485,0.0001,1026
4.4865,0.0001,1025
4.4858,0.0001,1024
4.4861,0.0001,1023
4.4881,0.0001,1022
4.4872,0.0001,1021
4.4879,0.0001,1020
4.4897,0.0001,1019
4.4881,0.0001,1018
4.4896,0.0001,1017
4.4913,0.0001,1016
4.4897,0.0001,1015
4.491,0.0001,1014
4.4923,0.0001,1013
4.4912,0.0001,1012
4.4938,0.0001,1011
4.4926,0.0001,1010
4.4932,0.0001,1009
4.4953,0.0001,1008
4.494,0.0001,1007
4.4943,0.0001,1006
4.4971,0.0001,1005
4.495,0.0002,1004
4.4966,0.0001,1003
4.4985,0.0001,1002
4.4961,0.0001,1001
4.4979,0.0001,1000
4.4994,0.0001,999
4.4985,0.0001,998
4.5009,0.0001,997
4.4995,0,996
4.4998,0.0001,995
4.5026,0.0001,994
4.501,0.0001,993
4.5015,0.0001,992
4.504,0.0001,991
4.5015,0.0001,990
4.5035,0.0001,989
4.5057,0.0001,988
4.5035,0,987
4.5052,0.0001,986
4.5063,0.0001,985
4.5053,0.0001,984
4.5078,0.0001,983
4.5067,0.0001,982
4.5073,0.0001,981
4.5092,0.0001,980
4.5082,0.0001,979
4.5083,0.0001,978
4.5107,0.0001,977
4.5093,0.0001,976
4.5105,0.0001,975
4.5123,0.0001,974
4.5107,0.0001,973
4.5121,0.0001,972
4.5131,0.0001,971
4.513,0.0001,970
4.5146,0.0002,969
4.514,0.0001,968
4.5145,0.0001,967
4.516,0.0001,966
4.5157,0.0001,965
4.5164,0.0001,964
4.5173,0.0001,963
4.5171,0.0001,962
4.5179,0.0001,961
4.5189,0.0001,960
4.5193,0.0001,959
4.5197,0.0002,958
4.5198,0.0001,957
4.5208,0.0001,956
4.5208,0.0001,955
4.5214,0.0001,954
4.5221,0.0001,953
4.522,0.0001,952
4.5228,0.0001,951
4.524,0.0001,950
4.523,0.0002,949
4.5245,0.0001,948
4.5249,0.0001,947
4.5244,0.0001,946
4.5264,0.0001,945
4.5266,0.0001,944
4.5258,0.0002,943
4.5276,0.0001,942
4.5281,0.0001,941
4.527,0.0001,940
4.5292,0.0001,939
4.5285,0.0001,938
4.5296,0.0001,937
4.531,0.0001,936
4.5294,0.0001,935
4.5313,0.0001,934
4.533,0.0001,933
4.5307,0.0001,932
4.5331,0.0001,931
4.5336,0.0002,930
4.5324,0.0001,929
4.5349,0.0001,928
4.5353,0.0001,927
4.5339,0.0001,926
4.536,0.0001,925
4.5353,0.0001,924
4.5367,0.0001,923
4.5385,0.0001,922
4.5362,0.0001,921
4.5382,0.0001,920
4.5399,0.0001,919
4.5378,0.0001,918
4.5406,0.0001,917
4.5407,0.0001,916
4.5392,0.0001,915
4.5416,0.0001,914
4.5422,0.0001,913
4.5409,0,912
4.5434,0.0001,911
4.5422,0.0001,910
4.5437,0.0001,909
4.5452,0.0001,908
4.5434,0.0001,907
4.5453,0.0001,906
4.547,0.0001,905
4.5449,0.0001,904
4.5471,0.0001,903
4.5476,0,902
4.5465,0.0001,901
4.5488,0.0001,900
4.5492,0.0001,899
4.5481,0.0001,898
4.55,0.0001,897
4.5496,0.0001,896
4.5507,0,895
4.5521,0.0001,894
4.5508,0.0001,893
4.5524,0.0001,892
4.5535,0.0001,891
4.5526,0.0001,890
4.5542,0.0001,889
4.5545,0,888
4.5543,0.0001,887
4.5555,0.0001,886
4.5561,0.0001,885
4.5563,0.0001,884
4.5573,0.0001,883
4.5575,0.0001,882
4.5586,0.0001,881
4.5585,0.0001,880
4.5592,0.0001,879
4.5593,0.0001,878
4.5595,0.0001,877
4.5609,0.0001,876
4.5604,0.0001,875
4.5613,0.0001,874
4.5622,0.0001,873
4.5617,0.0001,872
4.5626,0.0001,871
4.5637,0.0001,870
4.5634,0.0001,869
4.5649,0.0001,868
4.5643,0.0001,867
4.5645,0.0001,866
4.5665,0.0001,865
4.5656,0.0001,864
4.5662,0.0001,863
4.5683,0.0001,862
4.5663,0.0001,861
4.5679,0.0001,860
4.5693,0.0001,859
4.5685,0.0001,858
4.5696,0.0001,857
4.5708,0.0001,856
4.5698,0.0001,855
4.5724,0.0001,854
4.5709,0.0001,853
4.5715,0.0001,852
4.5738,0.0001,851
4.5725,0.0001,850
4.5726,0.0001,849
4.5753,0.0001,848
4.5735,0.0001,847
4.5749,0.0001,846
4.5764,0.0001,845
4.5752,0.0001,844
4.5764,0.0001,843
4.5777,0.0001,842
4.577,0.0001,841
4.5793,0.0001,840
4.5778,0.0001,839
4.5781,0.0001,838
4.5809,0.0001,837
4.5794,0.0001,836
4.58,0.0001,835
4.5824,0.0001,834
4.58,0.0001,833
4.582,0.0001,832
4.5839,0.0001,831
4.582,0.0001,830
4.5834,0.0001,829
4.5848,0.0001,828
4.5837,0.0001,827
4.5861,0.0001,826
4.585,0.0001,825
4.5856,0.0001,824
4.5877,0.0001,823
4.5865,0.0001,822
4.5869,0.0001,821
4.5892,0.0001,820
4.5877,0.0001,819
4.589,0.0001,818
4.5905,0.0001,817
4.5891,0.0001,816
4.5906,0.0001,815
4.5916,0.0001,814
4.5914,0.0001,813
4.5928,0.0001,812
4.5925,0.0001,811
4.593,0.0001,810
4.5944,0.0001,809
4.5942,0.0001,808
4.5947,0.0001,807
4.5958,0.0001,806
4.5957,0.0001,805
4.5963,0.0001,804
4.5972,0.0001,803
4.5975,0.0001,802
4.598,0.0001,801
4.598,0.0001,800
4.5991,0.0001,799
4.5991,0.0001,798
4.5998,0.0001,797
4.6004,0.0001,796
4.6004,0.0001,795
4.6011,0.0001,794
4.6024,0.0001,793
4.6014,0.0001,792
4.603,0.0001,791
4.6034,0.0001,790
4.6027,0.0001,789
4.6047,0.0001,788
4.6049,0.0001,787
4.604,0.0001,786
4.6059,0.0001,785
4.6055,0.0001,784
4.6066,0.0001,783
4.6077,0.0001,782
4.6067,0.0001,781
4.608,0.0001,780
4.6094,0.0001,779
4.6077,0.0001,778
4.6103,0.0001,777
4.6105,0.0001,776
4.6092,0.0001,775
4.6115,0.0001,774
4.6122,0.0001,773
4.6108,0.0001,772
4.6134,0.0001,771
4.6123,0.0001,770
4.6135,0.0001,769
4.6146,0.0001,768
4.6136,0.0001,767
4.615,0.0001,766
4.6169,0.0001,765
4.6146,0.0001,764
4.617,0.0001,763
4.6176,0.0002,762
4.6162,0.0001,761
4.6191,0.0001,760
4.619,0.0001,759
4.6177,0.0001,758
4.62,0.0001,757
4.6193,0.0001,756
4.6205,0.0001,755
4.6219,0.0001,754
4.6208,0.0001,753
4.6219,0.0001,752
4.6235,0.0001,751
4.6218,0.0001,750
4.6244,0.0001,749
4.6246,0.0001,748
4.6234,0.0001,747
4.6256,0.0001,746
4.626,0.0001,745
4.6251,0.0001,744
4.6272,0.0001,743
4.6264,0.0001,742
4.6276,0.0001,741
4.6284,0.0001,740
4.6282,0.0001,739
4.6291,0.0001,738
4.6305,0.0001,737
4.6294,0.0001,736
4.6309,0.0001,735
4.6318,0.0001,734
4.6311,0.0001,733
4.6326,0.0001,732
4.6331,0.0001,731
4.633,0.0001,730
4.6341,0,729
4.6346,0.0001,728
4.6347,0.0001,727
4.6357,0.0001,726
4.6361,0.0001,725
4.6364,0.0001,724
4.6369,0.0001,723
4.6377,0.0001,722
4.6376,0.0001,721
4.638,0.0001,720
4.6392,0.0001,719
4.6387,0.0001,718
4.6397,0.0001,717
4.6405,0.0001,716
4.6401,0.0001,715
4.6409,0.0001,714
4.6419,0.0001,713
4.6418,0.0002,712
4.6433,0.0001,711
4.6425,0.0001,710
4.6429,0.0001,709
4.6451,0.0001,708
4.644,0.0001,707
4.6445,0.0001,706
4.6465,0.0001,705
4.6448,0.0001,704
4.6463,0.0001,703
4.6476,0.0001,702
4.647,0.0001,701
4.6479,0.0001,700
4.6492,0.0001,699
4.6481,0.0001,698
4.6505,0.0001,697
4.6493,0.0001,696
4.6498,0.0001,695
4.6522,0.0001,694
4.6508,0.0001,693
4.651,0.0001,692
4.6538,0.0001,691
4.6517,0,690
4.6532,0.0001,689
4.6546,0.0001,688
4.6533,0.0001,687
4.6546,0.0001,686
4.6562,0.0001,685
4.6554,0.0001,684
4.6576,0.0001,683
4.6562,0.0001,682
4.6563,0.0001,681
4.659,0.0001,680
4.6578,0.0001,679
4.6582,0.0001,678
4.6608,0.0001,677
4.6583,0.0001,676
4.6601,0.0001,675
4.6615,0.0001,674
4.6609,0.0001,673
4.6618,0.0001,672
4.6629,0.0002,671
4.6621,0.0001,670
4.6644,0.0001,669
4.6633,0.0001,668
4.6639,0.0001,667
4.6658,0.0001,666
4.6649,0.0001,665
4.6651,0.0001,664
4.6673,0.0001,663
4.6663,0.0001,662
4.6673,0.0001,661
4.6684,0,660
4.6679,0.0001,659
4.6689,0.0001,658
4.6699,0.0001,657
4.6697,0.0001,656
4.6711,0.0001,655
4.6708,0.0001,654
4.6712,0.0001,653
4.6726,0.0001,652
4.6726,0.0001,651
4.6731,0.0001,650
4.6742,0.0001,649
4.674,0.0001,648
4.6753,0.0001,647
4.6751,0.0001,646
4.6758,0.0001,645
4.6764,0.0001,644
4.6763,0.0001,643
4.6773,0.0001,642
4.6772,0.0001,641
4.678,0.0001,640
4.6789,0.0001,639
4.6782,0.0001,638
4.6795,0.0001,637
4.6806,0.0001,636
4.6797,0.0001,635
4.6813,0.0001,634
4.6816,0.0001,633
4.6809,0.0001,632
4.6828,0.0001,631
4.683,0.0002,630
4.6822,0.0001,629
4.6841,0.0001,628
4.6836,0.0001,627
4.6847,0.0001,626
4.6861,0.0001,625
4.6851,0.0001,624
4.6863,0.0001,623
4.6876,0.0001,622
4.6859,0.0001,621
4.6886,0.0001,620
4.6886,0.0001,619
4.6872,0.0001,618
4.6898,0.0001,617
4.6903,0.0001,616
4.6889,0.0001,615
4.6916,0.0001,614
4.6904,0.0001,613
4.6919,0.0001,612
4.6928,0.0001,611
4.6919,0.0001,610
4.6935,0.0001,609
4.6952,0.0001,608
4.6928,0.0001,607
4.6952,0.0001,606
4.6958,0.0001,605
4.6943,0.0001,604
4.6972,0.0001,603
4.6974,0.0001,602
4.6959,0.0001,601
4.6982,0.0001,600
4.6974,0.0001,599
4.6988,0.0001,598
4.7001,0.0001,597
4.6991,0.0001,596
4.7002,0.0001,595
4.7017,0.0001,594
4.7,0.0001,593
4.7025,0.0001,592
4.7028,0.0001,591
4.7016,0.0001,590
4.7035,0.0001,589
4.7043,0.0001,588
4.7033,0.0001,587
4.7054,0.0001,586
4.7047,0.0001,585
4.7057,0.0001,584
4.7066,0.0001,583
4.7064,0.0001,582
4.7075,0.0001,581
4.7088,0.0001,580
4.7077,0,579
4.7093,0.0001,578
4.7097,0.0001,577
4.7096,0.0001,576
4.711,0.0001,575
4.7114,0.0001,574
4.7114,0.0001,573
4.7123,0.0001,572
4.7126,0.0001,571
4.7136,0.0001,570
4.7139,0.0001,569
4.7146,0.0001,568
4.7146,0.0001,567
4.715,0.0001,566
4.7161,0.0001,565
4.7157,0,564
4.7165,0.0001,563
4.7177,0.0001,562
4.717,0.0001,561
4.7179,0.0001,560
4.7187,0.0001,559
4.7184,0.0001,558
4.7201,0.0001,557
4.7193,0.0001,556
4.7199,0.0001,555
4.7217,0.0001,554
4.7209,0.0001,553
4.7211,0.0001,552
4.7233,0.0001,551
4.7221,0.0001,550
4.7232,0.0001,549
4.7249,0.0001,548
4.7229,0.0001,547
4.7246,0.0001,546
4.7258,0.0001,545
4.7253,0.0001,544
4.7275,0.0001,543
4.7261,0.0001,542
4.7264,0.0001,541
4.7289,0.0001,540
4.7276,0.0001,539
4.7282,0.0001,538
4.7306,0.0001,537
4.7282,0.0001,536
4.7301,0.0001,535
4.732,0,534
4.73,0.0001,533
4.7315,0.0001,532
4.7328,0.0001,531
4.7318,0.0001,530
4.733,0.0001,529
4.7346,0.0001,528
4.7338,0.0001,527
4.736,0.0001,526
4.7345,0.0001,525
4.7348,0.0001,524
4.7375,0.0001,523
4.7362,0.0001,522
4.7368,0.0001,521
4.739,0.0001,520
4.7367,0.0001,519
4.7386,0.0001,518
4.7399,0.0001,517
4.7393,0.0001,516
4.7401,0.0001,515
4.7414,0.0001,514
4.7406,0.0001,513
4.7428,0.0001,512
4.7419,0.0001,511
4.7423,0.0001,510
4.7443,0.0001,509
4.7433,0.0001,508
4.7436,0,507
4.7458,0.0001,506
4.7446,0.0001,505
4.7458,0.0001,504
4.7469,0.0001,503
4.7465,0.0001,502
4.7475,0.0001,501
4.7483,0.0001,500
4.7483,0.0001,499
4.7496,0.0001,498
4.7494,0.0001,497
4.7499,0.0001,496
4.751,0.0001,495
4.751,0.0001,494
4.7517,0.0001,493
4.7525,0.0002,492
4.7528,0.0001,491
4.7535,0.0001,490
4.7535,0.0001,489
4.7543,0.0001,488
4.7548,0.0001,487
4.7546,0.0001,486
4.7558,0.0001,485
4.7556,0,484
4.7565,0.0001,483
4.7574,0.0001,482
4.7567,0.0001,481
4.7579,0.0001,480
4.7592,0.0001,479
4.758,0.0001,478
4.7597,0.0001,477
4.7604,0.0001,476
4.7593,0.0001,475
4.7614,0.0001,474
4.7617,0.0001,473
4.7606,0,472
4.7626,0.0001,471
4.762,0.0001,470
4.7633,0.0002,469
4.7649,0.0001,468
4.7629,0.0001,467
4.7648,0.0001,466
4.7662,0.0001,465
4.7646,0.0001,464
4.7671,0.0001,463
4.7671,0.0001,462
4.766,0.0001,461
4.7681,0.0001,460
4.7688,0.0001,459
4.7674,0.0001,458
4.7701,0.0001,457
4.7689,0.0001,456
4.7703,0.0001,455
4.772,0.0001,454
4.7699,0.0001,453
4.772,0.0001,452
4.7738,0.0001,451
4.7714,0.0001,450
4.7739,0.0002,449
4.7742,0.0001,448
4.773,0.0001,447
4.7756,0.0001,446
4.7757,0.0001,445
4.7745,0.0001,444
4.7767,0.0001,443
4.776,0.0001,442
4.7772,0.0001,441
4.7792,0.0001,440
4.777,0.0001,439
4.7788,0.0001,438
4.7803,0.0001,437
4.7786,0.0001,436
4.7811,0.0001,435
4.7812,0.0001,434
4.7802,0.0001,433
4.7821,0.0001,432
4.7827,0.0001,431
4.782,0.0001,430
4.7839,0.0001,429
4.7833,0.0001,428
4.7844,0.0001,427
4.7855,0.0001,426
4.7846,0.0001,425
4.786,0.0001,424
4.7872,0.0001,423
4.7864,0.0001,422
4.7878,0.0001,421
4.7883,0.0001,420
4.7881,0.0001,419
4.7895,0.0001,418
4.7899,0.0001,417
4.7901,0.0001,416
4.7909,0.0001,415
4.7916,0.0001,414
4.7918,0.0001,413
4.7921,0,412
4.7931,0.0001,411
4.793,0.0001,410
4.7935,0.0001,409
4.7945,0.0001,408
4.7941,0.0001,407
4.7949,0.0001,406
4.7962,0.0001,405
4.7954,0.0001,404
4.7964,0.0001,403
4.7974,0.0001,402
4.7968,0.0001,401
4.7986,0.0001,400
4.798,0.0001,399
4.7985,0.0001,398
4.8002,0.0001,397
4.7992,0.0001,396
4.7995,0.0001,395
4.8018,0.0001,394
4.8003,0.0001,393
4.8018,0.0001,392
4.8034,0.0001,391
4.8014,0.0001,390
4.8031,0.0001,389
4.8044,0.0001,388
4.8037,0.0001,387
4.8059,0.0001,386
4.8046,0.0001,385
4.8049,0.0001,384
4.8074,0.0001,383
4.8062,0.0001,382
4.8066,0.0001,381
4.809,0.0001,380
4.8066,0.0001,379
4.8085,0.0001,378
4.8107,0.0001,377
4.8086,0.0001,376
4.81,0.0001,375
4.8113,0.0001,374
4.8103,0.0001,373
4.813,0.0001,372
4.8116,0.0001,371
4.8123,0.0001,370
4.8145,0.0001,369
4.8131,0.0001,368
4.8134,0.0001,367
4.816,0.0001,366
4.8143,0.0001,365
4.8156,0.0001,364
4.8176,0.0001,363
4.8152,0.0001,362
4.817,0.0001,361
4.8185,0.0001,360
4.8177,0.0001,359
4.8198,0.0001,358
4.8188,0.0001,357
4.8191,0.0001,356
4.8213,0.0001,355
4.8205,0.0001,354
4.821,0.0001,353
4.8227,0.0001,352
4.8213,0.0001,351
4.8227,0.0001,350
4.8241,0.0001,349
4.8231,0.0001,348
4.8242,0.0001,347
4.8252,0.0001,346
4.8248,0.0001,345
4.8264,0.0001,344
4.8262,0.0001,343
4.8269,0.0001,342
4.8281,0.0001,341
4.8279,0.0001,340
4.8284,0.0001,339
4.8295,0.0001,338
4.8295,0.0001,337
4.8305,0.0001,336
4.8306,0.0001,335
4.8314,0.0001,334
4.8318,0.0001,333
4.8319,0.0001,332
4.8328,0.0001,331
4.8327,0.0001,330
4.8335,0.0001,329
4.8344,0.0001,328
4.834,0.0001,327
4.8348,0.0001,326
4.8359,0.0001,325
4.8351,0.0001,324
4.8369,0.0001,323
4.8372,0.0001,322
4.8363,0.0001,321
4.8381,0.0001,320
4.8387,0.0001,319
4.8378,0.0001,318
4.8399,0.0001,317
4.8402,0.0001,316
4.8392,0.0001,315
4.841,0.0001,314
4.8405,0.0001,313
4.8416,0.0001,312
4.8434,0.0001,311
4.8413,0.0001,310
4.8431,0.0001,309
4.8448,0.0001,308
4.8428,0.0001,307
4.8455,0.0001,306
4.8457,0.0001,305
4.8444,0.0001,304
4.8466,0.0001,303
4.8473,0.0001,302
4.8459,0.0001,301
4.8486,0.0001,300
4.8474,0.0001,299
4.8487,0.0001,298
4.8502,0.0001,297
4.8483,0.0001,296
4.8504,0.0001,295
4.8522,0.0001,294
4.8499,0.0001,293
4.8524,0.0001,292
4.8528,0.0001,291
4.8514,0.0001,290
4.8541,0.0001,289
4.8544,0.0001,288
